Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,62.20000076293945,62.290000915527344,61.41999816894531,62.18000030517578,42.153690338134766,773700
2010-01-05,62.220001220703125,62.34000015258789,61.58000183105469,61.88999938964844,41.957088470458984,677800
2010-01-06,61.880001068115234,62.380001068115234,61.810001373291016,62.11000061035156,42.10623550415039,1060200
2010-01-07,62.439998626708984,62.439998626708984,61.52000045776367,61.939998626708984,41.99098205566406,981500
2010-01-08,61.88999938964844,62.13999938964844,61.18000030517578,62.08000183105469,42.085906982421875,635900
2010-01-11,62.38999938964844,62.4900016784668,61.709999084472656,61.939998626708984,41.99098205566406,449700
2010-01-12,61.90999984741211,62.66999816894531,61.810001373291016,62.650001525878906,42.472320556640625,770600
2010-01-13,62.650001525878906,63.0,62.40999984741211,62.630001068115234,42.45876693725586,478300
2010-01-14,62.459999084472656,62.66999816894531,62.099998474121094,62.11000061035156,42.10623550415039,653100
2010-01-15,62.0099983215332,62.58000183105469,61.59000015258789,61.900001525878906,41.963871002197266,693900
2010-01-19,61.790000915527344,62.5,61.790000915527344,62.439998626708984,42.329959869384766,464700
2010-01-20,62.150001525878906,62.150001525878906,61.13999938964844,61.619998931884766,41.774051666259766,549100
2010-01-21,61.540000915527344,62.119998931884766,60.279998779296875,60.56999969482422,41.06222152709961,1038500
2010-01-22,60.369998931884766,60.52000045776367,59.720001220703125,59.970001220703125,40.65547561645508,858600
2010-01-25,60.33000183105469,60.529998779296875,59.70000076293945,60.369998931884766,40.9266242980957,467200
2010-01-26,60.2599983215332,60.810001373291016,59.63999938964844,60.709999084472656,41.157127380371094,786300
2010-01-27,60.59000015258789,61.220001220703125,60.59000015258789,61.13999938964844,41.448638916015625,643600
2010-01-28,61.13999938964844,61.27000045776367,60.65999984741211,60.9900016784668,41.34695053100586,577200
2010-01-29,61.11000061035156,61.11000061035156,59.939998626708984,60.06999969482422,40.72325134277344,802100
2010-02-01,60.18000030517578,61.16999816894531,60.11000061035156,61.119998931884766,41.435081481933594,657500
2010-02-02,61.209999084472656,62.400001525878906,61.209999084472656,62.349998474121094,42.26892852783203,781800
2010-02-03,62.34000015258789,62.34000015258789,61.439998626708984,61.869998931884766,41.94353485107422,499400
2010-02-04,61.599998474121094,61.65999984741211,60.27000045776367,60.29999923706055,40.879188537597656,652500
2010-02-05,60.040000915527344,60.22999954223633,59.040000915527344,59.5099983215332,40.34360885620117,1000100
2010-02-08,59.54999923706055,59.97999954223633,59.18000030517578,59.380001068115234,40.25547790527344,378200
2010-02-09,59.91999816894531,60.7599983215332,59.75,60.040000915527344,40.70293045043945,638400
2010-02-10,59.939998626708984,59.95000076293945,59.45000076293945,59.709999084472656,40.716548919677734,359300
2010-02-11,59.59000015258789,59.869998931884766,58.939998626708984,59.70000076293945,40.709747314453125,620800
2010-02-12,59.33000183105469,59.720001220703125,58.70000076293945,59.02000045776367,40.24604797363281,939200
2010-02-16,59.13999938964844,60.0,59.02000045776367,59.849998474121094,40.81203079223633,655200
2010-02-17,59.790000915527344,60.59000015258789,59.689998626708984,60.34000015258789,41.14616394042969,695400
2010-02-18,60.33000183105469,61.04999923706055,60.31999969482422,60.900001525878906,41.52803039550781,447100
2010-02-19,60.7400016784668,61.20000076293945,60.459999084472656,60.54999923706055,41.28935623168945,821800
2010-02-22,60.75,60.959999084472656,60.27000045776367,60.38999938964844,41.18025588989258,802100
2010-02-23,60.349998474121094,60.560001373291016,59.709999084472656,60.11000061035156,40.98932647705078,1380600
2010-02-24,60.150001525878906,60.150001525878906,57.720001220703125,58.66999816894531,40.00737762451172,3051200
2010-02-25,58.119998931884766,59.40999984741211,57.75,59.38999938964844,40.49835968017578,1258100
2010-02-26,59.52000045776367,59.91999816894531,59.029998779296875,59.68000030517578,40.69611358642578,1118700
2010-03-01,59.91999816894531,59.93000030517578,59.31999969482422,59.5099983215332,40.58017349243164,780900
2010-03-02,59.54999923706055,59.95000076293945,59.439998626708984,59.849998474121094,40.81203079223633,819000
2010-03-03,59.849998474121094,59.95000076293945,59.400001525878906,59.560001373291016,40.614280700683594,702700
2010-03-04,59.599998474121094,59.849998474121094,59.380001068115234,59.70000076293945,40.709747314453125,739900
2010-03-05,59.869998931884766,59.95000076293945,59.41999816894531,59.65999984741211,40.68247604370117,602800
2010-03-08,59.47999954223633,59.560001373291016,58.90999984741211,59.16999816894531,40.348323822021484,932300
